placar_casa,placar_visitante,data,round,stage,ano,equipe_casa,equipe_visitante,Pts_casa,3P_casa,2P_casa,LL_casa,RT_casa,RO_casa,RD_casa,AS_casa,ER_casa,IA%_casa,3PC_casa,3PT_casa,3P%_casa,2PC_casa,2PT_casa,2P%_casa,LLC_casa,LLT_casa,LL%_casa,EN_casa,BR_casa,B/E_casa,TO_casa,FC_casa,T/FC_casa,ET_casa,VI_casa,EF_casa,Pts_visitante,3P_visitante,2P_visitante,LL_visitante,RT_visitante,RO_visitante,RD_visitante,AS_visitante,ER_visitante,IA%_visitante,3PC_visitante,3PT_visitante,3P%_visitante,2PC_visitante,2PT_visitante,2P%_visitante,LLC_visitante,LLT_visitante,LL%_visitante,EN_visitante,BR_visitante,B/E_visitante,TO_visitante,FC_visitante,T/FC_visitante,ET_visitante,VI_visitante,EF_visitante
97,54,2019-03-24,12,2,2018-2019,Flamengo,Brasília,84.2,30.6,38.0,15.6,47.4,14.8,32.6,19.4,15.4,1.318,10.2,30.4,32.848,19.0,36.8,52.77,15.6,20.0,77.874,0.8,7.8,0.5439999999999999,1.8,20.0,0.08800000000000001,15.4,2.0,102.8,82.6,19.8,46.0,16.8,38.9,11.8,27.1,17.1,16.5,1.0619999999999998,6.6,21.5,30.748,23.0,42.4,54.016,16.8,21.9,76.962,1.2,7.8,0.48,3.6,23.6,0.15,16.5,2.0,93.3
81,96,2019-03-26,12,2,2018-2019,Bauru Basket,Mogi,81.1,28.2,39.2,13.7,32.1,9.8,22.3,16.4,12.7,1.302,9.4,30.2,31.383999999999997,19.6,35.8,54.15,13.7,17.2,83.61600000000001,1.3,10.4,0.808,1.0,21.0,0.046000000000000006,12.7,1.0,87.7,78.7,23.7,41.8,13.2,37.7,10.6,27.1,20.0,14.1,1.4440000000000002,7.9,26.3,29.938,20.9,39.2,54.510000000000005,13.2,16.9,77.922,1.4,5.9,0.43599999999999994,2.0,19.8,0.10200000000000001,14.1,2.3,89.8
84,72,2019-03-26,12,2,2018-2019,Sesi Franca,Joinville / AABJ,89.8,34.2,42.4,13.2,37.2,9.6,27.6,18.2,12.6,1.544,11.4,30.0,38.402,21.2,35.0,61.480000000000004,13.2,17.4,77.028,1.8,9.4,0.844,2.0,18.8,0.11000000000000001,12.6,2.4,107.2,83.0,35.7,34.4,12.9,35.8,10.3,25.5,14.1,14.8,0.96,11.9,33.3,35.938,17.2,35.8,47.94199999999999,12.9,18.4,70.41400000000002,1.1,9.0,0.61,1.8,19.0,0.10800000000000001,14.8,2.4,83.4
84,77,2019-03-26,12,2,2018-2019,Corinthians,Botafogo,77.5,20.7,40.4,16.4,37.4,8.8,28.6,16.3,16.7,1.014,6.9,21.9,31.744,20.2,36.6,55.04,16.4,20.2,81.29400000000001,1.8,6.5,0.41200000000000003,2.4,19.2,0.126,16.7,2.0,88.0,77.5,26.7,37.6,13.2,34.0,14.0,20.0,14.7,10.9,1.488,8.9,26.7,33.096,18.8,40.2,46.762,13.2,17.9,73.218,0.6,6.6,0.7260000000000001,1.3,22.6,0.05600000000000001,10.9,2.8,78.9
112,80,2019-03-26,12,2,2018-2019,Pinheiros,R10 Score Vasco da Gama,77.8,26.4,36.0,15.4,36.2,10.4,25.8,15.2,15.4,1.012,8.8,26.2,33.742000000000004,18.0,34.4,52.588,15.4,21.4,71.696,1.6,7.2,0.4739999999999999,1.4,18.0,0.08,15.4,3.2,82.6,70.8,17.4,38.4,15.0,37.1,11.5,25.6,17.5,16.1,1.0879999999999999,5.8,23.9,24.537999999999997,19.2,41.0,46.72,15.0,20.8,72.072,0.9,5.0,0.314,1.1,18.8,0.06000000000000001,16.1,1.7,69.5
100,82,2019-03-26,12,2,2018-2019,Flamengo,Fortaleza B. C. / CFO,88.1,35.4,37.6,15.1,46.9,14.5,32.4,20.1,15.7,1.332,11.8,31.6,37.39,18.8,35.4,54.208000000000006,15.1,19.8,76.184,0.6,8.5,0.584,1.1,19.2,0.05800000000000001,15.7,2.0,107.9,82.7,23.7,43.2,15.8,36.1,9.9,26.2,15.1,14.7,1.05,7.9,21.7,35.129999999999995,21.6,41.1,52.178,15.8,21.3,74.814,2.4,9.1,0.628,3.2,23.5,0.146,14.7,2.0,92.5
68,74,2019-03-26,12,2,2018-2019,Minas,Brasília,76.5,21.3,41.0,14.2,39.4,12.2,27.2,15.8,17.6,0.922,7.1,25.9,27.064,20.5,37.3,54.952,14.2,18.8,71.24999999999999,2.0,8.5,0.502,2.8,22.8,0.122,17.6,2.8,85.0,80.4,20.4,43.8,16.2,38.7,10.8,27.9,17.2,16.5,1.068,6.8,22.2,30.646000000000004,21.9,41.7,51.788,16.2,21.7,74.636,1.3,7.8,0.4800000000000001,3.9,23.5,0.162,16.5,1.6,90.2
65,73,2019-03-26,12,2,2018-2019,Coop/São José Basketball,Paulistano,76.198,23.4,37.998000000000005,14.8,37.798,9.802000000000001,28.002,17.198,15.197999999999999,1.1540000000000001,7.802,25.998,30.014,19.002000000000002,36.198,51.988,14.8,20.002000000000002,73.878,0.6020000000000001,7.202,0.508,1.202,22.802,0.054000000000000006,15.197999999999999,1.202,83.8,90.5,36.6,40.8,13.1,40.3,11.7,28.6,19.5,15.8,1.3199999999999998,12.2,30.9,38.818,20.4,35.5,57.36600000000001,13.1,18.2,72.462,2.9,5.8,0.384,2.4,21.7,0.11400000000000002,15.8,1.5,102.9
87,78,2019-03-30,1,3,2018-2019,Brasília,Corinthians,73.6,21.0,36.4,16.2,38.0,10.0,28.0,15.4,17.2,0.9259999999999999,7.0,23.8,29.074,18.2,38.0,47.336,16.2,22.4,71.944,1.0,7.8,0.4680000000000001,4.4,24.6,0.178,17.2,2.0,78.6,76.4,20.4,40.8,15.2,36.0,7.8,28.2,15.8,16.6,0.9879999999999999,6.8,21.0,32.565999999999995,20.4,36.4,55.82000000000001,15.2,19.0,80.372,2.4,6.6,0.42400000000000004,2.6,19.2,0.136,16.6,1.8,86.6
81,87,2019-04-01,1,3,2018-2019,Coop/São José Basketball,Botafogo,72.798,25.8,33.998000000000005,13.0,35.198,9.802,25.402,16.798,15.398,1.106,8.602,28.598000000000003,31.256,17.002000000000002,33.398,51.512,13.0,18.202,70.524,0.8019999999999999,7.002,0.488,0.402,21.602,0.018,15.398,1.202,75.2,82.2,29.4,38.0,14.8,35.4,15.0,20.4,15.6,12.4,1.272,9.8,26.4,36.632,19.0,40.2,47.262,14.8,19.8,74.768,0.4,6.6,0.534,0.8,23.0,0.031999999999999994,12.4,3.4,85.0
