placar_casa,placar_visitante,data,round,stage,ano,equipe_casa,equipe_visitante,Pts_casa,3P_casa,2P_casa,LL_casa,RT_casa,RO_casa,RD_casa,AS_casa,ER_casa,IA%_casa,3PC_casa,3PT_casa,3P%_casa,2PC_casa,2PT_casa,2P%_casa,LLC_casa,LLT_casa,LL%_casa,EN_casa,BR_casa,B/E_casa,TO_casa,FC_casa,T/FC_casa,ET_casa,VI_casa,EF_casa,Pts_visitante,3P_visitante,2P_visitante,LL_visitante,RT_visitante,RO_visitante,RD_visitante,AS_visitante,ER_visitante,IA%_visitante,3PC_visitante,3PT_visitante,3P%_visitante,2PC_visitante,2PT_visitante,2P%_visitante,LLC_visitante,LLT_visitante,LL%_visitante,EN_visitante,BR_visitante,B/E_visitante,TO_visitante,FC_visitante,T/FC_visitante,ET_visitante,VI_visitante,EF_visitante
75,60,2013-01-24,17,1,2012-2013,Joinville,Palmeiras,74.0,66.6,44.4,13.8,33.733333333333334,11.066666666666666,22.666666666666668,12.666666666666666,16.866666666666667,0.7926666666666669,5.266666666666667,19.866666666666667,26.494666666666667,22.2,43.93333333333333,50.26533333333334,13.8,19.4,72.336,1.8666666666666667,8.466666666666667,0.514,3.466666666666667,21.0,0.17933333333333332,16.866666666666667,3.466666666666667,82.6,72.06666666666666,54.8,36.53333333333333,14.333333333333334,27.733333333333334,9.266666666666667,18.466666666666665,10.6,12.533333333333333,0.9686666666666667,7.066666666666666,22.066666666666666,32.153333333333336,18.266666666666666,40.86666666666667,45.07933333333334,14.333333333333334,21.133333333333333,66.33999999999999,1.3333333333333333,7.333333333333333,0.6293333333333334,1.0666666666666667,23.133333333333333,0.04866666666666667,12.533333333333333,2.8666666666666667,71.53333333333333
96,65,2013-01-24,17,1,2012-2013,Limeira,Suzano,83.2,59.6,39.733333333333334,12.666666666666666,30.066666666666666,8.533333333333333,21.533333333333335,17.0,12.6,1.383333333333333,10.266666666666667,24.8,42.382666666666665,19.866666666666667,38.6,51.504000000000005,12.666666666666666,16.8,75.632,1.5333333333333334,6.266666666666667,0.5380000000000001,1.3333333333333333,20.866666666666667,0.06333333333333332,12.6,2.7333333333333334,94.93333333333334,73.26666666666667,59.4,39.6,13.666666666666666,26.6,9.133333333333333,17.466666666666665,11.0,17.2,0.6626666666666667,6.666666666666667,21.6,30.45333333333333,19.8,39.53333333333333,50.47200000000001,13.666666666666666,19.6,69.36466666666666,0.7333333333333333,7.933333333333334,0.48466666666666663,2.3333333333333335,19.466666666666665,0.12333333333333335,17.2,3.2,72.46666666666667
94,70,2013-01-24,17,1,2012-2013,Flamengo,Paulistano,92.66666666666667,74.4,49.6,20.066666666666666,33.93333333333333,8.133333333333333,25.8,13.533333333333333,11.533333333333333,1.4346666666666663,7.666666666666667,19.8,39.43933333333334,24.8,41.333333333333336,60.37800000000001,20.066666666666666,26.466666666666665,76.19933333333333,1.7333333333333334,7.4,0.7519999999999999,1.3333333333333333,19.533333333333335,0.06866666666666667,11.533333333333333,1.9333333333333333,110.6,79.0,68.4,45.6,14.2,36.0,12.8,23.2,13.466666666666667,14.933333333333334,0.9506666666666668,6.4,18.933333333333334,34.71666666666667,22.8,45.6,50.248666666666665,14.2,21.8,64.33000000000001,3.1333333333333333,6.466666666666667,0.45399999999999996,2.3333333333333335,22.0,0.11066666666666666,14.933333333333334,2.7333333333333334,89.73333333333333
82,84,2013-01-24,17,1,2012-2013,L. Sorocabana,Minas,77.4,65.2,43.46666666666667,16.733333333333334,27.133333333333333,8.2,18.933333333333334,10.4,11.466666666666667,0.9413333333333331,5.733333333333333,19.4,29.93466666666666,21.733333333333334,41.6,52.124,16.733333333333334,22.466666666666665,74.266,2.066666666666667,9.2,0.8486666666666668,1.6666666666666667,19.666666666666668,0.084,11.466666666666667,1.9333333333333333,82.73333333333333,83.33333333333333,64.8,43.2,17.533333333333335,25.0,6.666666666666667,18.333333333333332,13.666666666666666,13.733333333333333,1.18,7.533333333333333,20.2,37.056000000000004,21.6,37.86666666666667,57.39666666666665,17.533333333333335,21.6,80.37400000000001,0.6,7.6,0.6093333333333334,2.066666666666667,21.2,0.09799999999999999,13.733333333333333,3.2666666666666666,92.26666666666667
85,70,2013-01-24,17,1,2012-2013,Bauru Basket,Espírito Santo,82.33333333333333,64.0,42.666666666666664,13.866666666666667,32.6,9.933333333333334,22.666666666666668,15.0,12.466666666666667,1.2713333333333334,8.6,22.866666666666667,39.08200000000001,21.333333333333332,40.4,53.54066666666666,13.866666666666667,18.733333333333334,74.872,1.8,6.8,0.6033333333333334,1.8,18.733333333333334,0.102,12.466666666666667,3.0,95.73333333333333,81.2,52.4,34.93333333333333,18.466666666666665,28.866666666666667,9.266666666666667,19.6,11.8,13.866666666666667,0.9173333333333332,9.266666666666667,25.066666666666666,37.705999999999996,17.466666666666665,36.46666666666667,48.09066666666668,18.466666666666665,23.066666666666666,79.154,1.3333333333333333,8.266666666666667,0.6266666666666667,1.6,20.6,0.07866666666666666,13.866666666666667,4.066666666666666,87.13333333333334
91,87,2013-01-24,17,1,2012-2013,Uberlândia,Sesi Franca,83.13333333333334,62.8,41.86666666666667,15.266666666666667,31.133333333333333,7.733333333333333,23.4,17.333333333333332,13.6,1.3419999999999999,8.666666666666666,22.8,38.34066666666668,20.933333333333334,35.86666666666667,58.91266666666666,15.266666666666667,18.733333333333334,81.04133333333333,2.8666666666666667,5.4,0.4266666666666667,1.6,20.0,0.08600000000000002,13.6,2.6,98.53333333333333,81.33333333333333,76.0,50.666666666666664,14.266666666666667,30.466666666666665,8.466666666666667,22.0,16.0,13.8,1.382,5.466666666666667,16.933333333333334,32.254666666666665,25.333333333333332,44.333333333333336,57.076666666666675,14.266666666666667,21.733333333333334,64.90933333333332,3.8,9.866666666666667,0.8646666666666667,3.2,18.6,0.17866666666666664,13.8,2.2666666666666666,98.86666666666666
73,63,2013-01-24,17,1,2012-2013,Fortaleza B. C. / CFO,Coop/São José Basketball,78.46666666666667,65.0,43.333333333333336,14.733333333333333,31.933333333333334,9.0,22.933333333333334,13.0,12.6,1.1346666666666667,6.8,20.666666666666668,33.608666666666664,21.666666666666668,41.2,52.897333333333336,14.733333333333333,19.733333333333334,73.15200000000002,1.2,6.466666666666667,0.5806666666666666,2.533333333333333,20.533333333333335,0.12399999999999999,12.6,3.1333333333333333,89.53333333333333,82.0,62.0,41.333333333333336,14.666666666666666,31.866666666666667,8.0,23.866666666666667,18.0,14.866666666666667,1.2719999999999998,8.666666666666666,24.0,35.89533333333334,20.666666666666668,36.06666666666667,56.955999999999996,14.666666666666666,18.533333333333335,77.72466666666668,0.6,7.133333333333334,0.5013333333333333,2.533333333333333,19.733333333333334,0.13333333333333333,14.866666666666667,2.0,97.93333333333334
71,74,2013-01-26,18,1,2012-2013,Fortaleza B. C. / CFO,Mogi,78.66666666666667,65.2,43.46666666666667,14.6,31.4,8.4,23.0,12.2,11.2,1.140666666666667,6.866666666666666,21.066666666666666,33.608666666666664,21.733333333333334,40.8,53.599333333333334,14.6,19.533333333333335,73.20466666666668,1.2,6.4,0.6946666666666665,2.6666666666666665,20.333333333333332,0.13066666666666665,11.2,2.6,89.46666666666667,73.33333333333333,57.4,38.266666666666666,17.666666666666668,32.4,9.2,23.2,11.533333333333333,14.933333333333334,0.9846666666666665,5.8,18.933333333333334,30.560000000000002,19.133333333333333,42.333333333333336,45.47266666666667,17.666666666666668,23.733333333333334,74.31733333333334,0.26666666666666666,5.6,0.4286666666666667,1.0,23.0,0.04533333333333333,14.933333333333334,2.6666666666666665,75.26666666666667
52,74,2013-01-26,18,1,2012-2013,Tijuca,Paulistano,67.86666666666666,54.0,36.0,15.866666666666667,26.733333333333334,7.4,19.333333333333332,10.266666666666667,11.866666666666667,0.9660000000000001,5.333333333333333,18.4,27.84133333333333,18.0,38.2,47.27066666666666,15.866666666666667,22.2,71.35666666666665,0.5333333333333333,5.866666666666666,0.5546666666666668,1.7333333333333334,19.133333333333333,0.09066666666666667,11.866666666666667,2.8,70.13333333333334,77.6,68.2,45.46666666666667,13.133333333333333,35.8,12.6,23.2,12.533333333333333,14.533333333333333,0.9153333333333334,6.333333333333333,18.4,35.571333333333335,22.733333333333334,45.86666666666667,49.712,13.133333333333333,20.533333333333335,63.349333333333334,2.6666666666666665,5.8,0.42533333333333334,2.3333333333333335,21.866666666666667,0.11066666666666666,14.533333333333333,2.7333333333333334,87.06666666666666
90,57,2013-01-26,18,1,2012-2013,Brasília,Coop/São José Basketball,88.13333333333334,62.0,41.333333333333336,17.2,32.8,10.0,22.8,16.866666666666667,11.533333333333333,1.6440000000000003,9.866666666666667,27.4,36.11066666666667,20.666666666666668,36.53333333333333,57.05266666666667,17.2,21.266666666666666,82.36799999999998,0.8,8.0,0.8013333333333333,3.2,22.466666666666665,0.14933333333333332,11.533333333333333,2.7333333333333334,106.8,80.66666666666667,62.2,41.46666666666667,14.2,32.0,8.0,24.0,17.466666666666665,14.6,1.254,8.333333333333334,23.666666666666668,35.06866666666667,20.733333333333334,36.666666666666664,56.27733333333333,14.2,18.2,76.39666666666668,0.5333333333333333,7.2,0.5106666666666666,2.533333333333333,19.6,0.13466666666666663,14.6,1.9333333333333333,95.93333333333334
